origin,temp,dewpoint,humidity,precip,pressure,wind_speed,wind_dir,visib,time_hour
EWR,12.68,11.5,92.5,0.04,101.17,9.66,243.91,10,2017-01-12T22:00:00Z
EWR,11.25,11.08,98.81,0.01,101.19,8.4,247.82,10,2017-01-12T23:00:00Z
EWR,11.34,11.07,98.19,0,101.25,8.08,261.16,10,2017-01-13T00:00:00Z
EWR,10.44,10.67,100,0,101.37,7.31,277,10,2017-01-13T01:00:00Z
EWR,9.27,9.63,100,0,101.5,6.68,295.22,10,2017-01-13T02:00:00Z
EWR,7.73,7.77,100,0,101.6,6.7,313.35,10,2017-01-13T03:00:00Z
EWR,6.28,5.8,96.69,0,101.72,6.91,321.47,10,2017-01-13T04:00:00Z
EWR,4.96,4.19,94.75,0,101.87,7.22,325.23,10,2017-01-13T05:00:00Z
EWR,3.71,2.82,93.88,0,102,7.15,327.26,10,2017-01-13T06:00:00Z
EWR,3.02,1.75,91.38,0,102.15,7.24,328.51,10,2017-01-13T07:00:00Z
EWR,3.99,1.29,82.56,0,102.28,7.02,329.58,10,2017-01-13T08:00:00Z
EWR,5.07,-0.38,67.88,0,102.37,8.16,331.32,10,2017-01-13T09:00:00Z
EWR,5.94,-1.79,57.56,0,102.42,8.05,328.73,10,2017-01-13T10:00:00Z
EWR,6.51,-2.82,51.19,0,102.43,8.22,326.43,10,2017-01-13T11:00:00Z
EWR,6.69,-3.48,48.06,0,102.43,8.33,326.4,10,2017-01-13T12:00:00Z
EWR,6.51,-3.82,47.31,0,102.48,8.34,327.9,10,2017-01-13T13:00:00Z
EWR,5.8,-4.02,48.88,0,102.57,8.31,331.46,10,2017-01-13T14:00:00Z
EWR,4.42,-3.95,54.06,0,102.67,8.01,337.53,10,2017-01-13T15:00:00Z
EWR,2.15,-3.79,64.38,0,102.79,7.81,341.76,10,2017-01-13T16:00:00Z
EWR,0.61,-3.88,71.38,0,102.93,7.55,345.86,10,2017-01-13T17:00:00Z
EWR,-0.02,-4.17,73.06,0,103.09,7.42,346.3,10,2017-01-13T18:00:00Z
EWR,-0.38,-4.6,72.69,0,103.18,7.06,350.89,10,2017-01-13T19:00:00Z
EWR,-0.88,-4.89,74,0,103.18,6.84,358.69,10,2017-01-13T20:00:00Z
EWR,-1.49,-4.98,77.19,0,103.2,6.37,1.83,10,2017-01-13T21:00:00Z
EWR,-2.27,-5.06,81.88,0,103.24,5.98,4.05,10,2017-01-13T22:00:00Z
EWR,-2.6,-5.02,84.44,0,103.24,5.44,9.68,10,2017-01-13T23:00:00Z
EWR,-2.5,-4.88,84.62,0,103.22,4.92,16.88,10,2017-01-14T00:00:00Z
EWR,-2.66,-4.92,85.5,0,103.24,4.72,22.4,10,2017-01-14T01:00:00Z
EWR,-2.67,-4.96,85.31,0,103.25,4.62,24.79,9,2017-01-14T02:00:00Z
EWR,-2.39,-4.91,83.75,0,103.24,4.41,26.84,10,2017-01-14T03:00:00Z
EWR,-2.27,-5.06,81.88,0,103.22,4.27,32.91,10,2017-01-14T04:00:00Z
EWR,-2.33,-5.2,81.25,0,103.21,3.85,40.8,10,2017-01-14T05:00:00Z
EWR,-2.44,-5.26,81.69,0,103.21,3.46,49.48,10,2017-01-14T06:00:00Z
EWR,-2.38,-5.63,78.94,0,103.19,3.18,60.53,10,2017-01-14T07:00:00Z
EWR,-1.66,-7.1,65.88,0,103.18,2.86,76.12,10,2017-01-14T08:00:00Z
EWR,-0.81,-7.86,57.56,0,103.16,2.32,96.77,10,2017-01-14T09:00:00Z
EWR,0.02,-8.06,52.88,0,103.1,1.77,120.53,10,2017-01-14T10:00:00Z
EWR,0.76,-8.11,49.94,0,102.95,1.38,150.38,10,2017-01-14T11:00:00Z
EWR,1.16,-7.96,49.12,0.02,102.8,1.29,185.19,10,2017-01-14T12:00:00Z
EWR,1.01,-7.45,51.75,0.08,102.7,1.55,210.57,10,2017-01-14T13:00:00Z
EWR,0.35,-6.35,59.5,0.17,102.62,1.42,212.64,10,2017-01-14T14:00:00Z
EWR,-0.49,-5.3,69.31,0.27,102.54,0.97,204.71,10,2017-01-14T15:00:00Z
EWR,-1.17,-4.13,80.81,0.33,102.48,0.96,194.6,10,2017-01-14T16:00:00Z
EWR,-1.34,-3.56,85.44,0.28,102.43,0.97,172.59,10,2017-01-14T17:00:00Z
EWR,-1.3,-3.27,87.06,0.17,102.37,1.09,177.94,10,2017-01-14T18:00:00Z
EWR,-1.2,-3.02,87.88,0.17,102.32,1.26,210.23,10,2017-01-14T19:00:00Z
EWR,-1.17,-2.6,90.69,0.23,102.28,2.03,238.39,10,2017-01-14T20:00:00Z
EWR,-1.15,-2.34,92.38,0.12,102.19,2.43,247.07,10,2017-01-14T21:00:00Z
EWR,-1.1,-2.17,93.19,0.03,102.1,3.01,254.63,10,2017-01-14T22:00:00Z
EWR,-1.36,-2.19,95.06,0.02,102.01,3.7,266.37,10,2017-01-14T23:00:00Z
EWR,-1.47,-2.27,95.31,0,101.94,4,278.98,10,2017-01-15T00:00:00Z
EWR,-1.66,-2.38,96.06,0,101.89,4.13,294.96,10,2017-01-15T01:00:00Z
EWR,-2.2,-2.57,98.94,0,101.87,4.8,308.85,10,2017-01-15T02:00:00Z
EWR,-2.55,-2.75,100,0,101.9,5.3,319.78,10,2017-01-15T03:00:00Z
EWR,-2.92,-2.9,100,0,101.88,5.24,327.66,1,2017-01-15T04:00:00Z
EWR,-2.92,-3.02,100,0,101.94,5.65,334.28,1.5,2017-01-15T05:00:00Z
EWR,-3.06,-3.24,100,0,102.02,5.52,338.3,1.75,2017-01-15T06:00:00Z
EWR,-2.68,-3.42,96.56,0,102.09,5.24,339.78,3,2017-01-15T07:00:00Z
EWR,-0.63,-3.19,82.81,0,102.16,4.59,342.24,4,2017-01-15T08:00:00Z
EWR,0.98,-3.86,69.62,0,102.21,4.81,346.46,5,2017-01-15T09:00:00Z
EWR,2.21,-4.15,62.25,0,102.2,4.51,343.51,7,2017-01-15T10:00:00Z
EWR,3.03,-4.02,59.25,0,102.13,4.14,333.1,6,2017-01-15T11:00:00Z
EWR,3.62,-3.85,57.62,0,102.06,3.96,323.42,8,2017-01-15T12:00:00Z
EWR,3.87,-3.63,57.62,0,102.03,3.91,319.7,10,2017-01-15T13:00:00Z
EWR,3.67,-3.27,60.06,0,102.04,3.69,318.61,10,2017-01-15T14:00:00Z
EWR,2.48,-1.74,73.5,0,102.07,3.41,315.93,10,2017-01-15T15:00:00Z
EWR,-0.31,-3.11,81.31,0,102.12,3.67,313.71,10,2017-01-15T16:00:00Z
EWR,-1.35,-4.02,82.31,0,102.18,3.99,314.84,10,2017-01-15T17:00:00Z
EWR,-1.9,-4.08,85.75,0,102.23,4.36,319.29,10,2017-01-15T18:00:00Z
EWR,-2.21,-4.23,87.06,0,102.27,4.6,327.69,10,2017-01-15T19:00:00Z
EWR,-2.45,-4.39,87.69,0,102.27,4.62,339.42,10,2017-01-15T20:00:00Z
EWR,-2.6,-4.44,88.44,0,102.32,4.94,345.35,10,2017-01-15T21:00:00Z
EWR,-2.81,-4.59,88.94,0,102.32,4.69,351.28,10,2017-01-15T22:00:00Z
EWR,-2.81,-4.58,89,0,102.32,4.36,356.3,10,2017-01-15T23:00:00Z
EWR,-2.88,-4.57,89.5,0,102.35,4.09,359.34,10,2017-01-16T00:00:00Z
EWR,-3.07,-4.66,90.38,0,102.39,3.79,2.84,10,2017-01-16T01:00:00Z
EWR,-3.01,-4.62,90.19,0,102.41,3.51,5.11,10,2017-01-16T02:00:00Z
EWR,-3.1,-4.67,90.5,0,102.42,3.23,5.27,10,2017-01-16T03:00:00Z
EWR,-3.31,-4.83,90.94,0,102.42,3.08,7,10,2017-01-16T04:00:00Z
EWR,-3.35,-4.92,90.69,0,102.44,2.9,9.77,10,2017-01-16T05:00:00Z
EWR,-3.4,-5.1,89.75,0,102.45,2.34,7.67,10,2017-01-16T06:00:00Z
EWR,-3.29,-5.14,88.62,0,102.47,1.88,355.47,10,2017-01-16T07:00:00Z
EWR,-1.64,-4.89,78.81,0,102.5,1.13,336.44,10,2017-01-16T08:00:00Z
EWR,0.76,-5.07,64.12,0,102.51,1.2,276.34,10,2017-01-16T09:00:00Z
EWR,2.39,-4.65,59.06,0,102.49,1.82,266.3,10,2017-01-16T10:00:00Z
EWR,3.44,-4.12,57.19,0,102.39,2.12,261.09,10,2017-01-16T11:00:00Z
EWR,4.26,-3.57,56.31,0,102.29,2.57,254.87,10,2017-01-16T12:00:00Z
EWR,4.58,-2.93,57.88,0,102.21,3.01,247.23,10,2017-01-16T13:00:00Z
EWR,4.55,-2.13,61.62,0,102.15,3.31,241.56,10,2017-01-16T14:00:00Z
EWR,3.03,-0.44,77.88,0,102.12,3.78,232.56,10,2017-01-16T15:00:00Z
EWR,0.01,-1.94,86.5,0,102.11,5.09,230.48,10,2017-01-16T16:00:00Z
EWR,-0.38,-2.11,88.12,0,102.11,5.8,234.1,10,2017-01-16T17:00:00Z
EWR,0,-1.74,87.94,0,102.12,5.9,238.48,10,2017-01-16T18:00:00Z
EWR,0.48,-1.3,87.69,0,102.12,5.61,243.01,10,2017-01-16T19:00:00Z
EWR,0.64,-0.96,88.81,0,102.09,5.33,245.76,10,2017-01-16T20:00:00Z
EWR,0.44,-0.86,90.88,0,102.06,5.29,247.03,10,2017-01-16T21:00:00Z
EWR,0.46,-0.74,91.62,0,102,5.28,249.02,10,2017-01-16T22:00:00Z
EWR,0.46,-0.6,92.56,0,101.96,5.05,250.75,10,2017-01-16T23:00:00Z
EWR,0.53,-0.47,92.94,0,101.92,4.88,253.74,10,2017-01-17T00:00:00Z
EWR,0.57,-0.38,93.31,0,101.9,4.83,258.53,10,2017-01-17T01:00:00Z
EWR,0.07,-0.58,95.38,0,101.85,4.9,265.34,10,2017-01-17T02:00:00Z
EWR,0.19,-0.49,95.19,0,101.77,4.47,272.7,10,2017-01-17T03:00:00Z
EWR,0.27,-0.42,95.06,0.01,101.73,3.98,275.97,10,2017-01-17T04:00:00Z
EWR,0.41,-0.28,94.94,0.01,101.7,3.4,273.95,10,2017-01-17T05:00:00Z
EWR,0.44,-0.31,94.56,0.01,101.67,2.79,270.48,10,2017-01-17T06:00:00Z
EWR,0.89,-0.09,93.06,0,101.69,2.35,279.96,10,2017-01-17T07:00:00Z
EWR,2.19,0.9,91.12,0.02,101.71,1,296.97,10,2017-01-17T08:00:00Z
EWR,3.38,1.47,87.25,0.34,101.7,0.41,92.16,10,2017-01-17T09:00:00Z
EWR,4.35,1.92,84.06,0.19,101.67,1.24,132.95,10,2017-01-17T10:00:00Z
EWR,4.3,2.26,86.5,0.13,101.58,1.77,138.93,10,2017-01-17T11:00:00Z
EWR,3.99,2.56,90.31,0.42,101.46,2.34,136.62,10,2017-01-17T12:00:00Z
EWR,3.89,2.76,92.19,0.85,101.33,3.25,131.98,10,2017-01-17T13:00:00Z
EWR,4.18,3.05,92.19,0.68,101.26,3.52,136.89,10,2017-01-17T14:00:00Z
EWR,3.43,2.88,96.12,0.54,101.18,4.08,128.08,10,2017-01-17T15:00:00Z
EWR,2.71,2.69,99.88,2.78,101.11,5.4,118.12,10,2017-01-17T16:00:00Z
EWR,2.44,2.68,100,3,101.11,5.37,113.58,10,2017-01-17T17:00:00Z
EWR,2.4,2.76,100,1.81,101.15,4.88,104.19,10,2017-01-17T18:00:00Z
EWR,2.67,3.01,100,0.59,101.11,4.9,91.64,10,2017-01-17T19:00:00Z
EWR,2.86,3.18,100,0.15,101.05,4.92,85.26,10,2017-01-17T20:00:00Z
EWR,2.97,3.3,100,0.07,100.94,4.78,87,10,2017-01-17T21:00:00Z
EWR,2.98,3.3,100,0.07,100.83,4.62,78.69,9,2017-01-17T22:00:00Z
EWR,2.87,3.15,100,0.15,100.74,4.08,66.67,5,2017-01-17T23:00:00Z
EWR,2.72,2.95,100,0.23,100.66,3.97,54.12,5,2017-01-18T00:00:00Z
EWR,2.61,2.76,100,0.25,100.63,3.82,42.93,4,2017-01-18T01:00:00Z
EWR,2.43,2.51,100,0.21,100.61,3.73,25.71,2.5,2017-01-18T02:00:00Z
EWR,2.23,2.17,100,0.09,100.59,3.99,7.08,5,2017-01-18T03:00:00Z
EWR,1.9,1.76,99.31,0.02,100.58,4.38,1.23,3,2017-01-18T04:00:00Z
EWR,1.51,1.37,99.25,0.01,100.59,4.7,0.57,5,2017-01-18T05:00:00Z
EWR,1.19,1.08,99.31,0.02,100.61,4.8,0.65,5,2017-01-18T06:00:00Z
EWR,1.15,0.98,98.88,0.01,100.62,4.79,5.05,3,2017-01-18T07:00:00Z
EWR,1.94,1.46,96.62,0.01,100.63,4.26,10.26,2.5,2017-01-18T08:00:00Z
EWR,3.01,2.24,94.62,0.01,100.66,4.12,12.59,2.5,2017-01-18T09:00:00Z
EWR,3.66,2.65,93.12,0.01,100.69,4.21,7.99,3,2017-01-18T10:00:00Z
EWR,3.86,2.75,92.44,0.02,100.65,4.26,358.84,3.5,2017-01-18T11:00:00Z
EWR,4.05,2.83,91.69,0.02,100.61,4.5,354.72,3,2017-01-18T12:00:00Z
EWR,4.33,2.98,90.75,0.02,100.62,4.57,355,2.5,2017-01-18T13:00:00Z
EWR,4.45,3.12,90.88,0.05,100.68,4.39,357.45,2.5,2017-01-18T14:00:00Z
EWR,3.97,3.03,93.5,0.1,100.79,4.73,359.34,2.5,2017-01-18T15:00:00Z
EWR,2.58,2.49,99.38,0.04,100.9,5.39,359.34,3,2017-01-18T16:00:00Z
EWR,1.71,2.09,100,0.02,101.01,5.77,359.92,4,2017-01-18T17:00:00Z
EWR,1.51,1.88,100,0.01,101.09,5.85,1.38,6,2017-01-18T18:00:00Z
EWR,1.3,1.69,100,0,101.12,5.66,359.92,7,2017-01-18T19:00:00Z
EWR,1.07,1.5,100,0,101.11,5.17,359.39,8,2017-01-18T20:00:00Z
EWR,0.23,1.05,100,0,101.07,4.44,0.2,5,2017-01-18T21:00:00Z
EWR,-0.27,0.73,100,0,101.05,4.1,350.23,3,2017-01-18T22:00:00Z
EWR,-0.43,0.61,100,0,101.04,4.2,338.06,4,2017-01-18T23:00:00Z
EWR,-0.15,0.63,100,0,101.05,4.64,330.89,9,2017-01-19T00:00:00Z
EWR,0.12,0.64,100,0,101.06,4.6,329.39,10,2017-01-19T01:00:00Z
EWR,0.2,0.58,100,0,101.06,4.55,327.92,10,2017-01-19T02:00:00Z
EWR,0.35,0.57,100,0,101.07,4.82,325.3,10,2017-01-19T03:00:00Z
EWR,0.45,0.55,100,0,101.11,5.01,322.22,10,2017-01-19T04:00:00Z
EWR,0.18,0.35,100,0,101.13,4.75,318.53,10,2017-01-19T05:00:00Z
EWR,-0.08,0.19,100,0,101.13,4.51,315.84,10,2017-01-19T06:00:00Z
EWR,0.25,0.3,100,0,101.14,4.59,311.07,10,2017-01-19T07:00:00Z
EWR,2.8,1.68,92.19,0,101.17,3.94,310.9,10,2017-01-19T08:00:00Z
EWR,4.9,2.71,85.62,0,101.18,3.04,315.31,10,2017-01-19T09:00:00Z
EWR,6.94,3.11,76.44,0,101.15,3.85,338.33,10,2017-01-19T10:00:00Z
EWR,7.89,3.32,72.75,0,101.09,3.7,335.17,10,2017-01-19T11:00:00Z
EWR,8.13,3.62,73.06,0,101,3.44,325.37,10,2017-01-19T12:00:00Z
EWR,8.15,3.9,74.38,0,100.96,3.47,313.18,10,2017-01-19T13:00:00Z
EWR,7.68,4.2,78.5,0,100.94,3.22,312.94,10,2017-01-19T14:00:00Z
EWR,6.64,4.58,86.56,0,100.95,3.33,311.67,10,2017-01-19T15:00:00Z
EWR,4.33,3.43,94.06,0,100.96,3.76,312.81,10,2017-01-19T16:00:00Z
EWR,2.88,2.53,97.62,0,101.02,4.3,327.46,10,2017-01-19T17:00:00Z
EWR,2.01,1.84,99,0,101.07,4.3,331.71,10,2017-01-19T18:00:00Z
EWR,0.76,1.12,100,0,101.1,4.58,342.03,10,2017-01-19T19:00:00Z
EWR,0.06,0.56,100,0,101.08,5.07,356.56,10,2017-01-19T20:00:00Z
EWR,-0.22,0.1,100,0,101.05,5.04,10.09,10,2017-01-19T21:00:00Z
EWR,-0.53,-0.27,100,0,101.04,4.52,17.81,10,2017-01-19T22:00:00Z
EWR,-0.85,-0.5,100,0,101.02,3.96,24.7,10,2017-01-19T23:00:00Z
EWR,-0.85,-0.49,100,0,100.98,3.8,36.3,10,2017-01-20T00:00:00Z
EWR,-0.61,-0.3,100,0,100.99,3.61,43.6,10,2017-01-20T01:00:00Z
EWR,-0.46,-0.13,100,0,100.99,3.46,44.36,10,2017-01-20T02:00:00Z
EWR,-0.39,0.08,100,0,100.96,3.75,46.35,10,2017-01-20T03:00:00Z
EWR,-0.33,0.25,100,0,100.93,4.21,53.68,10,2017-01-20T04:00:00Z
EWR,-0.58,0.26,100,0,100.92,4.43,60.27,10,2017-01-20T05:00:00Z
EWR,-0.94,0.16,100,0,100.92,4.44,66.36,10,2017-01-20T06:00:00Z
EWR,0.03,0.46,100,0,100.93,4.06,72.4,10,2017-01-20T07:00:00Z
EWR,2.52,1.47,92.69,0,100.95,2.7,78.5,10,2017-01-20T08:00:00Z
EWR,4.4,2.05,84.56,0,100.94,1.81,107.34,10,2017-01-20T09:00:00Z
EWR,5.9,2.23,77.12,0,100.92,1.87,151.83,10,2017-01-20T10:00:00Z
EWR,6.41,2.49,75.88,0,100.84,2.06,165.28,10,2017-01-20T11:00:00Z
EWR,6.48,2.86,77.56,0.07,100.73,2.3,163.23,10,2017-01-20T12:00:00Z
EWR,6.13,3.39,82.44,0.45,100.68,2.46,162.03,10,2017-01-20T13:00:00Z
EWR,5.26,3.85,90.44,0.92,100.67,2.54,160.06,10,2017-01-20T14:00:00Z
EWR,4.29,3.68,95.75,0.83,100.68,2.16,160.58,10,2017-01-20T15:00:00Z
EWR,3.65,3.33,97.69,0.55,100.67,2.15,146.14,10,2017-01-20T16:00:00Z
EWR,3.2,3.3,100,0.57,100.66,3.12,139.88,10,2017-01-20T17:00:00Z
EWR,3.35,3.47,100,0.36,100.65,3.96,141.25,10,2017-01-20T18:00:00Z
EWR,3.39,3.58,100,0.16,100.67,3.8,149.64,10,2017-01-20T19:00:00Z
EWR,3.42,3.69,100,0.08,100.68,3.2,163.25,10,2017-01-20T20:00:00Z
EWR,3.31,3.66,100,0.04,100.69,2.84,178.11,10,2017-01-20T21:00:00Z
EWR,3.07,3.57,100,0.02,100.68,2.89,190.28,10,2017-01-20T22:00:00Z
EWR,2.78,3.44,100,0.01,100.66,3.39,204.67,10,2017-01-20T23:00:00Z
EWR,2.79,3.37,100,0.01,100.66,4.02,222.24,10,2017-01-21T00:00:00Z
EWR,2.84,3.25,100,0.01,100.7,4.03,236.62,10,2017-01-21T01:00:00Z
EWR,2.79,3.03,100,0.01,100.7,3.56,247.94,10,2017-01-21T02:00:00Z
EWR,2.71,2.83,100,0.01,100.68,3.26,255.3,10,2017-01-21T03:00:00Z
EWR,2.68,2.69,100,0.01,100.67,3.19,262.11,5,2017-01-21T04:00:00Z
EWR,2.58,2.52,99.56,0.01,100.67,3.07,266.79,5,2017-01-21T05:00:00Z
EWR,2.52,2.4,99.12,0.01,100.66,2.94,267.11,5,2017-01-21T06:00:00Z
EWR,2.69,2.51,98.62,0,100.64,3.24,267.79,6,2017-01-21T07:00:00Z
EWR,3.4,3.01,97.25,0,100.65,3.38,265.62,10,2017-01-21T08:00:00Z
EWR,4.6,3.93,95.25,0,100.65,3.07,260.92,10,2017-01-21T09:00:00Z
EWR,6.23,5.15,92.69,0,100.6,2.79,247.75,5,2017-01-21T10:00:00Z
EWR,7.63,6.14,90.19,0,100.51,3.29,244.96,2.5,2017-01-21T11:00:00Z
EWR,8.57,6.81,88.56,0,100.44,3.65,250.09,3.5,2017-01-21T12:00:00Z
EWR,9.08,7.23,88.06,0,100.36,3.32,246.7,3,2017-01-21T13:00:00Z
EWR,9.3,7.51,88.44,0,100.32,3.21,240.57,4,2017-01-21T14:00:00Z
EWR,8.94,7.66,91.56,0,100.31,3.23,237.04,5,2017-01-21T15:00:00Z
EWR,7.24,7.23,99.69,0,100.34,4.15,241.7,4,2017-01-21T16:00:00Z
EWR,6.34,6.89,100,0,100.38,4.67,249.41,4,2017-01-21T17:00:00Z
EWR,6.25,6.69,100,0,100.38,4.17,254.45,4,2017-01-21T18:00:00Z
EWR,6.05,6.47,100,0,100.36,3.65,255.49,4,2017-01-21T19:00:00Z
EWR,6.01,6.33,100,0,100.32,3.31,256.78,5,2017-01-21T20:00:00Z
EWR,5.96,6.18,100,0,100.27,2.75,259.84,5,2017-01-21T21:00:00Z
EWR,5.87,6.03,100,0,100.21,2.3,259.45,6,2017-01-21T22:00:00Z
EWR,5.83,5.95,100,0,100.17,1.97,267.05,6,2017-01-21T23:00:00Z
EWR,5.75,5.83,100,0,100.14,1.67,281.05,6,2017-01-22T00:00:00Z
EWR,5.73,5.7,99.62,0,100.11,0.88,340.76,6,2017-01-22T01:00:00Z
EWR,5.51,5.48,99.75,0,100.04,1.09,63.07,7,2017-01-22T02:00:00Z
EWR,5.55,5.33,98.44,0.03,100.06,0.34,0,7,2017-01-22T03:00:00Z
EWR,5.07,5.1,100,0.1,100,1.36,46.86,8,2017-01-22T04:00:00Z
EWR,5.42,4.87,96.25,0.07,100.05,0.6,122.87,7,2017-01-22T05:00:00Z
EWR,5.01,4.83,98.81,0.02,100.03,1.39,75.34,6,2017-01-22T06:00:00Z
EWR,4.58,4.7,100,0.01,100,2.76,51.21,6,2017-01-22T07:00:00Z
EWR,5.69,5.06,95.69,0.01,100.06,2.74,29.7,4,2017-01-22T08:00:00Z
EWR,7.18,5.9,91.62,0,100.09,2.69,25.97,3,2017-01-22T09:00:00Z
EWR,9.05,6.92,86.38,0,100.06,3.09,37.91,3,2017-01-22T10:00:00Z
EWR,10.01,7.41,83.81,0,99.95,3.72,44.06,1,2017-01-22T11:00:00Z
EWR,10.7,7.98,83.12,0,99.87,3.9,48.81,1.5,2017-01-22T12:00:00Z
EWR,10.69,8.32,85.12,0.01,99.83,4.35,52.45,1.5,2017-01-22T13:00:00Z
EWR,10.28,8.52,88.69,0.03,99.84,4.88,54.65,2.5,2017-01-22T14:00:00Z
EWR,9.55,8.56,93.44,0.13,99.87,5.17,54.72,2,2017-01-22T15:00:00Z
EWR,8.81,8.37,96.94,0.23,99.93,5.56,57.09,3,2017-01-22T16:00:00Z
EWR,8.48,8.07,97.12,0.22,100.01,6.09,62.68,4,2017-01-22T17:00:00Z
EWR,8.16,7.7,96.81,0.1,100.05,6.73,65.01,3,2017-01-22T18:00:00Z
EWR,7.76,7.26,96.5,0.09,100.06,7.19,63.63,0.5,2017-01-22T19:00:00Z
EWR,7.4,6.89,96.31,0.1,100.08,7.35,62.59,2,2017-01-22T20:00:00Z
EWR,7.11,6.58,96.25,0.04,100.05,8.03,61.22,3,2017-01-22T21:00:00Z
EWR,6.76,6.22,96.19,0.02,100.04,8.7,63.37,0.75,2017-01-22T22:00:00Z
EWR,6.37,5.6,94.62,0.05,100.06,10.05,63.95,0.75,2017-01-22T23:00:00Z
EWR,5.9,5.11,94.5,0.06,99.99,10.37,60.73,1.25,2017-01-23T00:00:00Z
EWR,5.6,4.69,93.75,0.07,100.15,10.05,58.61,1,2017-01-23T01:00:00Z
EWR,5.27,4.3,93.31,0.13,100.16,10.75,59.95,4,2017-01-23T02:00:00Z
EWR,4.97,3.94,93,0.19,100.09,11.38,59.3,6,2017-01-23T03:00:00Z
EWR,4.75,3.64,92.44,0.16,100.2,10.81,62.12,7,2017-01-23T04:00:00Z
EWR,4.38,3.28,92.44,0.15,100.17,11.62,62.11,5,2017-01-23T05:00:00Z
EWR,4.08,2.86,91.69,0.4,100.15,11.65,58.55,4,2017-01-23T06:00:00Z
EWR,3.75,2.44,91.06,0.42,100.34,11.2,63.45,6,2017-01-23T07:00:00Z
EWR,3.3,2.01,91.19,0.2,100.26,12.32,59.65,8,2017-01-23T08:00:00Z
EWR,3.08,1.56,89.62,0.37,100.26,12.48,59.02,9,2017-01-23T09:00:00Z
EWR,2.85,1.24,89.12,0.82,100.27,12.46,59.09,10,2017-01-23T10:00:00Z
EWR,2.75,1.08,88.69,1.75,100.13,13.03,58.33,10,2017-01-23T11:00:00Z
EWR,2.65,0.98,88.62,1.49,99.96,13.56,59.12,10,2017-01-23T12:00:00Z
EWR,2.54,0.94,89.19,1.77,99.84,13.52,60.01,10,2017-01-23T13:00:00Z
EWR,1.91,0.87,92.75,3.25,99.76,13.36,58.51,10,2017-01-23T14:00:00Z
EWR,1.5,0.7,94.31,3.56,99.69,13.59,56.49,10,2017-01-23T15:00:00Z
EWR,1.4,0.59,94.25,4.21,99.64,13.84,53.89,10,2017-01-23T16:00:00Z
EWR,1.2,0.54,95.25,3.94,99.59,14.3,54.16,10,2017-01-23T17:00:00Z
EWR,1.26,0.58,95.12,2.18,99.57,14.05,53.77,10,2017-01-23T18:00:00Z
EWR,1.29,0.62,95.25,2.8,99.57,13.89,53.51,10,2017-01-23T19:00:00Z
EWR,1.44,0.73,94.88,2.37,99.48,14.9,52.82,10,2017-01-23T20:00:00Z
EWR,1.54,0.81,94.88,3.18,99.38,14.64,51.2,10,2017-01-23T21:00:00Z
EWR,1.44,0.78,95.31,2.92,99.28,14.11,50.15,10,2017-01-23T22:00:00Z
EWR,1.31,0.7,95.69,2.62,99.11,14.01,46.24,10,2017-01-23T23:00:00Z
EWR,1.17,0.61,96,2.05,98.98,13.25,42.32,10,2017-01-24T00:00:00Z
EWR,1.09,0.51,95.88,1.23,98.88,12.57,33.19,10,2017-01-24T01:00:00Z
EWR,1.13,0.48,95.38,0.7,98.75,12.36,23.62,10,2017-01-24T02:00:00Z
EWR,1.21,0.49,94.88,0.54,98.67,11.97,14.21,10,2017-01-24T03:00:00Z
EWR,1.3,0.58,94.88,0.48,98.62,11.77,9.24,10,2017-01-24T04:00:00Z
EWR,1.31,0.73,96,0.43,98.6,10.67,4.75,5,2017-01-24T05:00:00Z
EWR,1.3,0.81,96.62,0.4,98.62,10.18,4.71,6,2017-01-24T06:00:00Z
EWR,1.25,0.79,96.81,0.27,98.66,9.8,6.82,4,2017-01-24T07:00:00Z
EWR,1.13,0.63,96.5,0.24,98.73,9.59,4.53,5,2017-01-24T08:00:00Z
EWR,1.07,0.57,96.38,0.26,98.76,8.84,354.67,5,2017-01-24T09:00:00Z
EWR,1.28,0.63,95.31,0.42,98.73,8.76,345.7,4,2017-01-24T10:00:00Z
EWR,1.52,0.65,93.75,0.6,98.68,9.62,339.67,4,2017-01-24T11:00:00Z
EWR,1.59,0.6,93,0.78,98.61,9.86,334.37,4,2017-01-24T12:00:00Z
EWR,1.65,0.61,92.69,0.94,98.63,9.31,328.03,6,2017-01-24T13:00:00Z
EWR,1.48,0.56,93.5,1.06,98.7,8.9,324.9,4,2017-01-24T14:00:00Z
EWR,1.19,0.46,94.75,1.06,98.81,8.68,324.34,8,2017-01-24T15:00:00Z
EWR,1.1,0.44,95.19,0.9,98.91,8.94,323.78,9,2017-01-24T16:00:00Z
EWR,1.12,0.48,95.31,0.66,99,9.12,322.31,4,2017-01-24T17:00:00Z
EWR,1.24,0.56,95.12,0.42,99.05,9.21,320.57,3,2017-01-24T18:00:00Z
EWR,1.44,0.62,94.06,0.25,99.09,9.26,317.77,4,2017-01-24T19:00:00Z
EWR,1.62,0.57,92.69,0.14,99.13,9.53,316.59,5,2017-01-24T20:00:00Z
EWR,1.57,0.35,91.5,0.05,99.17,9.53,313.27,3,2017-01-24T21:00:00Z
EWR,1.33,-0.04,90.56,0.01,99.23,9.53,309.61,5,2017-01-24T22:00:00Z
EWR,0.9,-0.6,89.62,0,99.29,9.45,307.98,10,2017-01-24T23:00:00Z
